integrantes,vinculacion,horas_dedicacion,url,grupo,inicio_vinculacion,fin_vinculacion,posgrade,clasification,articulos,capitulos,libros,softwares,innovaciones,trabajos_dirigidos
MARTHA VIVIANA ZULUAGA ROJAS,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001245368,292,2017-03-01, Actual,Doctorado,Investigador Junior (IJ),4,0,0,1,0,4
MATEO ACOSTA CASTANO,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000087143,292,2021-07-01, Actual,Especialización,Sin clasificar,0,0,0,0,0,0
NATALIA PRIETO CASTANEDA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000556890,292,2017-01-01, Actual,Doctorado,Sin clasificar,0,0,0,0,0,0
VIVIANA ANDREA MORALES SANCHEZ,Integrante,40,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001360242,292,2017-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
WILLIAM FERNANDO GARZON MENDEZ,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001518675,292,2013-02-01, Actual,Maestría/Magister,Sin clasificar,3,0,0,0,0,3
DIEGO ALBERTO SANCHEZ ROBAYO,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001570336,292,2019-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
DIMAS MALAGON CASTRO,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000254657,293,2015-01-01, Actual,Doctorado,Sin clasificar,0,5,0,0,0,0
JANETH GONZALEZ NIVIA,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001101455,293,2007-05-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
NESTOR JAVIER MARTINEZ ARDILA,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000124486,293,2015-01-01, Actual,Maestría/Magister,Investigador Junior (IJ),0,4,1,0,0,0
JAIME ALBERTO MORENO GUTIERREZ,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000390879,294,2002-01-01, Actual,Maestría/Magister,Sin clasificar,13,1,1,0,0,21
CLAUDIA MARIA CARDONA LONDONO,Integrante,5,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000329037,294,2008-01-01, Actual,Maestría/Magister,Investigador Junior (IJ),15,5,1,0,0,51
ADRIANA PAOLA CUELLAR MAYORGA,Integrante,2,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001688375,294,2019-02-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
CESAR AUGUSTO GARCIA VALBUENA,Integrante,12,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000507466,294,2015-01-01, Actual,Especialización,Sin clasificar,1,0,0,0,0,19
CESAR AUGUSTO POLANCO TAPIA,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000477907,294,2002-12-01, Actual,Doctorado,Sin clasificar,16,0,3,0,0,15
EDINSON EDINO BOHORQUEZ PIRAQUIVE,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000687537,294,2017-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
FAVIO LOPEZ BOTIA,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000005819,294,2001-01-01, Actual,Maestría/Magister,Sin clasificar,4,0,0,0,0,20
GERMAN DAVID CHIRIVI GONZALEZ,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000065421,294,2017-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,1,0,0,0,0
HELVAR RODOLFO FRANCO,Integrante,2,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000300985,294,1999-08-01, Actual,Especialización,Sin clasificar,3,2,1,0,0,16
JAIME EDDY USSA GARZON,Integrante,2,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000150177,294,2017-01-01, Actual,Maestría/Magister,Sin clasificar,4,1,0,0,0,6
JESUS ALBERTO LAGOS CABALLERO,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000378747,294,2004-01-01, Actual,Maestría/Magister,Sin clasificar,4,0,0,0,0,15
JOHANA ARROYAVE ALVARADO,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001765508,294,2020-03-01, Actual,Especialización,Sin clasificar,0,0,0,0,0,0
JOSE ALEJANDRO MURAD PEDRAZA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001370814,294,2017-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,23
JUAN SEBASTIAN DE PLAZA SOLORZANO,Integrante,2,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001442304,294,2020-04-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,2
LIZ VILLARRAGA FLOREZ,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000005800,294,2001-01-01, Actual,Maestría/Magister,Investigador Junior (IJ),6,0,0,0,0,51
LUIS FERNANDO ORTIZ QUINTERO,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000390100,294,2003-07-01, Actual,Maestría/Magister,Sin clasificar,3,1,1,0,0,25
LUZ FABIOLA CARDENAS TORRES,Integrante,2,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000210404,294,2016-01-01, Actual,Maestría/Magister,Sin clasificar,3,1,0,0,0,2
MAX ALEJANDRO TRIANA GOMEZ,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001074792,294,2013-01-01, Actual,Maestría/Magister,Sin clasificar,8,0,0,0,0,17
MIGUEL EUGENIO CADENA ROMERO,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000397920,294,1999-01-01, Actual,Doctorado,Sin clasificar,2,0,2,0,0,14
OLGA ISABEL PALACIOS PALACIOS,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000390852,294,2003-01-01, Actual,Especialización,Sin clasificar,0,5,1,0,0,20
ROBERT ORLANDO LEAL PULIDO,Integrante,5,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000005860,294,1999-01-01, Actual,Especialización,Sin clasificar,3,0,1,0,0,28
YULIANA GOMEZ ZAPATA,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001338778,295,2012-04-01, Actual,Doctorado,Investigador Asociado (I),9,8,5,0,13,20
NELSON EDUARDO CASTANO GIRALDO,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000898546,295,2012-04-01, Actual,Maestría/Magister,Investigador Junior (IJ),7,1,0,0,0,1
ALEJANDRO SIERRA URREGO,Integrante,16,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000119261,295,2016-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,1,2,0,0,0
ALEXANDRA LOPEZ MARTINEZ,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001325728,295,2019-08-01, Actual,Doctorado,Sin clasificar,0,1,0,0,0,3
ALEXIS CASTILLO ARANGO,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001836715,295,2021-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
ANA MARIA SERRANO AVILA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000042691,295,2014-08-01, Actual,Maestría/Magister,Investigador Asociado (I),5,9,0,0,0,22
ANDRES DAVID MUNOZ LONDONO,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001312065,295,2019-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
DARYENY PARADA GIRALDO,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000194824,295,2016-06-01, Actual,Maestría/Magister,Investigador Asociado (I),0,0,0,0,0,0
EDILGARDO DE JESUS LOAIZA BETANCUR,Integrante,8; 6; 8; 6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000815993,295; 609,2016-02-01; 2009-10-01, Actual,Doctorado,Sin clasificar,0; 3,2; 1,0; 0,0; 0,0; 0,0; 14
ELKIN ARGIRO MUNOZ ARROYAVE,Integrante,10; 1; 10; 1,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001375618,295; 349,2019-02-01; 2018-02-01, Actual,Doctorado,Sin clasificar,2; 0,0; 0,0; 0,0; 0,0; 0,3; 3
GIOVANNY CARDONA MONTOYA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001142941,295,2016-02-01, Actual,Doctorado,Investigador Asociado (I),1,1,0,0,0,0
HERNAN DARIO PINEDA GOMEZ,Integrante,10; 20; 10; 20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000040440,295; 384,2015-08-01; 2017-09-01, Actual,Maestría/Magister,Investigador Junior (IJ),4; 0,5; 0,1; 0,0; 0,0; 0,14; 0
JAMES ALBERTO ARBOLEDA CARDONA,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000021603,295,2019-02-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,4
JANETH ABADIA SANCHEZ,Integrante,12,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000095840,295,2015-01-01, Actual,Maestría/Magister,Sin clasificar,2,4,0,0,0,9
JOSE ALBAN LONDONO ARIAS,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001142909,295,2015-08-01, Actual,Maestría/Magister,Sin clasificar,1,1,0,0,0,13
JOSE MARIA GUTIERREZ LONDONO,Integrante,12,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001518017,295,2012-04-01, Actual,Doctorado,Sin clasificar,2,2,1,0,0,19
JUAN GABRIEL JARAMILLO VASQUEZ,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001733661,295,2019-02-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
JULIANA TABARES QUIROZ,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000789852,295,2020-02-01, Actual,Doctorado,Sin clasificar,1,0,0,0,0,2
LEIDY JHOJANA USMA ZULETA,Integrante,16,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001504899,295,2016-05-01, Actual,Pregrado/Universitario,Sin clasificar,4,1,4,0,13,8
LEONEL ARANGO VASQUEZ,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001530017,295,2020-02-01, Actual,Maestría/Magister,Investigador Junior (IJ),1,0,0,0,0,4
LUISA FERNANDA ZAPATA ALVAREZ,Integrante,16,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000100559,295,2016-05-01, Actual,Maestría/Magister,Investigador Junior (IJ),4,1,4,0,0,0
MARIA ALEJANDRA RODRIGUEZ TRIANA,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001504898,295,2014-01-01, Actual,Pregrado/Universitario,Sin clasificar,5,2,0,0,13,21
MARIA ALEXANDRA ARANGO MESA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001384171,295,2016-02-01, Actual,Maestría/Magister,Investigador Junior (IJ),2,2,1,0,4,11
MARIA ISABEL GUERRERO MOLINA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000514322,295,2015-06-01, Actual,Doctorado,Sin clasificar,1,1,0,0,1,11
MIGUEL PARADELA LOPEZ,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000106770,295,2017-02-01, Actual,Doctorado,Investigador Asociado (I),4,6,0,0,0,8
NATALIA GALLON VARGAS,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001504844,295,2014-02-01, Actual,Maestría/Magister,Sin clasificar,4,2,0,0,13,11
CESAR AUGUSTO JARAMILLO PAEZ,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000386316,296,2012-11-01, Actual,Doctorado,Investigador Junior (IJ),19,0,0,0,0,1
LUIS FERNANDO RODRIGUEZ HERRERA,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001335937,296,2012-11-01, Actual,Maestría/Magister,Sin clasificar,2,0,0,0,0,3
ADRIANA LIZETH TORRES LONDONO,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000012428,296,2015-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
ANDERSON GUARNIZO FRANCO,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000200530,296,2012-11-01, Actual,Doctorado,Investigador Junior (IJ),4,0,0,0,0,0
ANDREA RIOS NAVARRO,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001601769,296,2015-01-01, Actual,Maestría/Magister,Sin clasificar,1,0,0,0,0,0
CAMILO EDUARDO GARCIA HENAO,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000081365,296,2017-01-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
RAMIRO URIBE KAFFURE,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000431745,296,2012-10-01, Actual,Doctorado,Sin clasificar,2,0,0,1,0,1
XIMENA CAROLINA PULIDO VILLAMIL,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000990680,296,2016-02-01, Actual,Doctorado,Sin clasificar,1,0,0,0,0,0
CAMILO ALEJANDRO TORRES PENA,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001454992,297,2012-05-01, Actual,Maestría/Magister,Sin clasificar,1,0,0,0,0,1
DIANA PAOLA TAMAYO FIGUEROA,Integrante,20; 20; 20; 20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000005690,297; 764,2017-01-01; 2017-02-01, Actual,Maestría/Magister,Sin clasificar,2; 1,1; 0,0; 0,1; 0,0; 0,23; 0
ARNUL DAVID PAZ ARANGUREN,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000101361,297,2016-07-01, Actual,Maestría/Magister,Sin clasificar,1,0,0,0,0,0
DARWIN LEONARDO VARGAS SANCHEZ,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001412944,297,2018-02-01, Actual,Maestría/Magister,Sin clasificar,1,0,0,0,0,1
FREDY MARTINEZ LESMES,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001372693,297,2018-01-01, Actual,Especialización,Sin clasificar,0,0,0,0,0,0
JULIO CESAR PUERTO CORTES,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001539346,297,2019-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
KELLY MARITZA BOHORQUEZ BARBOSA,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000098512,297,2017-02-01, Actual,Especialización,Sin clasificar,0,0,0,0,0,0
KENIA MARCELA GONZALEZ PEDRAZA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001549374,297,2019-09-01, Actual,Especialización,Sin clasificar,0,0,0,0,0,12
LUISA ALEJANDRA GARCIA GALINDO,Integrante,14,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000804657,297,2016-09-01, Actual,Maestría/Magister,Investigador Junior (IJ),0,1,0,1,0,0
MIGUEL ALEXANDER FLOREZ GARCIA,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001465851,297,2017-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,3
MONICA GOMEZ MUNOZ,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000098873,297,2016-08-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,15
NEFTIS LEYTON RAMIREZ,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001759626,297,2020-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,1
OLGA ROCIO VASQUEZ GARCIA,Integrante,8,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000058767,297,2019-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
RUTH MILENA SUAREZ CASTRO,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001371631,297,2012-02-01, Actual,Maestría/Magister,Sin clasificar,2,0,0,0,0,3
SARA VIVIANA BENAVIDES PINZON,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001854964,297,2019-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,0
SERGIO OSORIO HIDALGO,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000101591,297,2018-02-01, Actual,Especialización,Sin clasificar,0,0,0,0,0,6
ZULEYMA BARRETO SANCLEMENTE,Integrante,6,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000099141,297,2017-02-01, Actual,Pregrado/Universitario,Sin clasificar,0,0,0,0,0,1
GLORIA YANETH FLOREZ YEPES,Integrante,31; 10; 31; 10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000434329,298; 410,2010-02-01; 2013-07-01, Actual,Doctorado,Investigador Asociado (I),20; 7,4; 1,2; 1,2; 0,0; 0,28; 35
JAVIER MAURICIO NARANJO VASCO,Integrante,12,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001352033,298,2014-06-01, Actual,Doctorado,Sin clasificar,2,7,1,0,0,46
ALEJANDRO RINCON SANTAMARIA,Integrante,22,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000804053,298,2011-03-01, Actual,Doctorado,Investigador Asociado (I),27,4,0,0,0,8
ANGELA MARIA ALZATE ALVAREZ,Integrante,7; 4; 7; 4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001370830,298; 601,2012-01-01; 2020-03-01, Actual,Maestría/Magister,Investigador Junior (IJ),1; 1,5; 3,2; 1,0; 0,0; 0,24; 0
CHRISTHY VANESSA RUIZ MADRONERO,Integrante,3,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000939900,298,2020-07-01, Actual,Doctorado,Sin clasificar,0,0,0,0,0,0
DAVID MARCELO AGUDELO RAMIREZ,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001225740,298,2019-02-01, Actual,Especialización,Sin clasificar,0,0,0,1,0,0
EDWIN ELIECER CASANOVA ORTIZ,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001473256,298,2018-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,0
JAIME ALBERTO SEPULVEDA GOMEZ,Integrante,2,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000405795,298,2008-02-01, Actual,Maestría/Magister,Sin clasificar,3,0,0,1,0,8
JAIME ANTERO ARANGO MARIN,Integrante,21,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000657247,298,2014-02-01, Actual,Doctorado,Investigador Asociado (I),4,0,0,0,0,0
JESUS EMILIO PINTO LOPERA,Integrante,0,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000865940,298,2016-02-01, Actual,Doctorado,Investigador Junior (IJ),1,0,0,2,0,2
JHON MAURICIO AGUIRRE CORTES,Integrante,12,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000462837,298,2016-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,3
JHULIANA MARCELA GALLEGO RIOS,Integrante,3,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000154851,298,2019-06-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,1
JOSE FERNEY PINEDA GUTIERREZ,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000622419,298,2017-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,2,0,0
JUAN CAMILO SANCHEZ GIL,Integrante,4; 10; 4; 10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001265954,298; 532,2021-10-01; 2010-03-01, Actual,Doctorado,Investigador Junior (IJ),0; 1,0; 0,0; 0,0; 0,0; 0,0; 0
JUAN SEBASTIAN ARCILA HENAO,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000000770,298,2011-03-01, Actual,Doctorado,Investigador Junior (IJ),4,1,0,0,0,9
MARIA NANCY MARIN OLAYA,Integrante,10,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001498029,298,2017-01-01, Actual,Maestría/Magister,Sin clasificar,0,0,0,0,0,7
OSCAR CARDONA MORALES,Integrante,23,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000002320,298,2014-07-01, Actual,Doctorado,Investigador Senior (IS),3,0,0,2,0,19
PAOLA ANDREA CALDERON CUARTAS,Integrante,26,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000411396,298,2012-01-01, Actual,Maestría/Magister,Sin clasificar,4,3,1,0,0,31
SEBASTIAN ISAAC PACHECO GONZALES,Integrante,9,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000920851,298,2009-06-01, Actual,Maestría/Magister,Sin clasificar,2,0,0,0,0,18
VLADIMIR HENAO CESPEDES,Integrante,2,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001084011,298,2012-07-01, Actual,Doctorado,Investigador Junior (IJ),13,2,0,4,0,2
WILMAR OSORIO VIANA,Integrante,18,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000464570,298,2013-09-01, Actual,Doctorado,Sin clasificar,1,2,0,0,0,23
YEISON ALBERTO GARCES GOMEZ,Integrante,20,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001196383,298,2017-01-01, Actual,Doctorado,Investigador Junior (IJ),22,1,0,3,0,3
SILVIO ROSERO OTERO,Integrante,4,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000426512,298,2018-01-01, Actual,Maestría/Magister,Sin clasificar,1,0,0,1,0,5
